CELLNAME;NumSteps;InnerRadius;OuterRadius;LATITUDE;LONGITUDE;ANT_HEIGHT;ANT_AZIMUTH
4A16X591_6;5;0;60;36.76029;3.02969;38;280
4A16X592_4;5;0;60;36.74807;3.0345;38;60
4A16X592_5;5;0;60;36.74807;3.0345;38;150
4A16X592_6;5;0;60;36.74807;3.0345;38;265
4A16X593_4;5;0;60;36.73048;3.04005;38;80
4A16X593_5;5;0;60;36.73048;3.04005;38;260
4A16X593_6;5;0;60;36.73048;3.04005;38;180
4A16X593_91;5;0;60;36.73048;3.04005;38;80
4A16X594_4;5;0;60;36.77208;3.32394;38;60
4A16X594_5;5;0;60;36.77208;3.32394;38;140
4A16X594_6;5;0;60;36.77208;3.32394;38;240
4A16X595_4;5;0;60;36.727;3.33668;38;0
4A16X595_5;5;0;60;36.727;3.33668;38;120
4A16X595_6;5;0;60;36.727;3.33668;38;260
4A16X596_4;5;0;60;36.753;3.0602;38;0
4A16X596_5;5;0;60;36.753;3.0602;38;120
4A16X596_6;5;0;60;36.753;3.0602;38;270
4A16X597_4;5;0;60;36.76808;3.36623;38;60
4A16X597_5;5;0;60;36.76808;3.36623;38;160
4A16X597_6;5;0;60;36.76808;3.36623;38;280
4A16X597_92;5;0;60;36.76808;3.36623;38;160
4A16X598_11;5;0;60;36.74414;3.36014;38;160
4A16X598_4;5;0;60;36.74414;3.36014;38;0
4A16X598_5;5;0;60;36.74414;3.36014;38;120
4A16X598_6;5;0;60;36.74414;3.36014;38;240
4A16X598_92;5;0;60;36.74414;3.36014;38;120
4A16X599_4;5;0;60;36.71728;3.36947;38;80
4A16X599_5;5;0;60;36.71728;3.36947;38;180
4A16X599_6;5;0;60;36.71728;3.36947;38;310
4A16X600_4;5;0;60;36.70752;3.3388;38;60
4A16X600_5;5;0;60;36.70752;3.3388;38;190
4A16X600_6;5;0;60;36.70752;3.3388;38;320
4A16X601_11;5;0;60;36.69753;3.28059;38;340
4A16X601_4;5;0;60;36.69753;3.28059;38;20
4A16X601_5;5;0;60;36.69753;3.28059;38;100
4A16X601_6;5;0;60;36.69753;3.28059;38;170
4A16X601_92;5;0;60;36.69753;3.28059;38;100
4A16X602_4;5;0;60;36.6087;3.08441;38;60
4A16X602_5;5;0;60;36.6087;3.08441;38;170
4A16X602_6;5;0;60;36.6087;3.08441;38;280
4A16X602_92;5;0;60;36.6087;3.08441;38;170
4A16X602_93;5;0;60;36.6087;3.08441;38;280
4A16X603_161;5;0;60;36.61285;3.12459;38;270
4A16X603_162;5;0;60;36.61285;3.12459;38;270
4A16X603_163;5;0;60;36.61285;3.12459;38;270
4A16X603_164;5;0;60;36.61285;3.12459;38;270
4A16X603_4;5;0;60;36.61285;3.12459;38;0
4A16X603_5;5;0;60;36.61285;3.12459;38;120
4A16X603_91;5;0;60;36.61285;3.12459;38;0
4A16X603_92;5;0;60;36.61285;3.12459;38;120
4A16X605_4;5;0;60;36.75042;3.02313;38;100
4A16X605_5;5;0;60;36.75042;3.02313;38;220
4A16X605_6;5;0;60;36.75042;3.02313;38;300
4A16X605_91;5;0;60;36.75042;3.02313;38;100
4A16X605_92;5;0;60;36.75042;3.02313;38;220
4A16X605_93;5;0;60;36.75042;3.02313;38;300
4A16X606_11;5;0;60;36.7539;2.85649;38;90
4A16X606_4;5;0;60;36.7539;2.85649;38;20
4A16X606_5;5;0;60;36.7539;2.85649;38;160
4A16X606_6;5;0;60;36.7539;2.85649;38;280
4A16X606_91;5;0;60;36.7539;2.85649;38;20
4A16X607_4;5;0;60;36.7174;2.84553;38;80
4A16X607_5;5;0;60;36.7174;2.84553;38;190
4A16X607_6;5;0;60;36.7174;2.84553;38;270
4A16X608_4;5;0;60;36.7712;3.01782;38;60
4A16X608_5;5;0;60;36.7712;3.01782;38;180
4A16X608_6;5;0;60;36.7712;3.01782;38;300
4A16X609_4;5;0;60;36.7058;3.04818;38;30
4A16X609_5;5;0;60;36.7058;3.04818;38;130
4A16X609_6;5;0;60;36.7058;3.04818;38;245
4A16X609_91;5;0;60;36.7058;3.04818;38;30
4A16X610_4;5;0;60;36.64583;2.99581;38;120
4A16X610_5;5;0;60;36.64583;2.99581;38;220
4A16X610_6;5;0;60;36.64583;2.99581;38;330
4A16X610_91;5;0;60;36.64583;2.99581;38;120
4A16X610_92;5;0;60;36.64583;2.99581;38;220
4A16X610_93;5;0;60;36.64583;2.99581;38;330
4A16X611_4;5;0;60;36.6818;2.77353;38;75
4A16X611_5;5;0;60;36.6818;2.77353;38;255
4A16X612_4;5;0;60;36.77492;3.02411;38;90
4A16X612_5;5;0;60;36.77492;3.02411;38;180
4A16X612_6;5;0;60;36.77492;3.02411;38;300
4A16X613_4;5;0;60;36.78654;3.04855;38;15
4A16X613_5;5;0;60;36.78654;3.04855;38;180
4A16X613_6;5;0;60;36.78654;3.04855;38;270
4A16X613_91;5;0;60;36.78654;3.04855;38;15
4A16X614_4;5;0;60;36.74986;3.00106;38;70
4A16X614_5;5;0;60;36.74986;3.00106;38;190
4A16X614_6;5;0;60;36.74986;3.00106;38;270
4A16X615_4;5;0;60;36.67912;3.04046;38;100
4A16X615_5;5;0;60;36.67912;3.04046;38;170
4A16X615_92;5;0;60;36.67912;3.04046;38;170
4A16X616_4;5;0;60;36.8151;3.00088;38;65
4A16X616_5;5;0;60;36.8151;3.00088;38;160
4A16X616_6;5;0;60;36.8151;3.00088;38;250
4A16X616_93;5;0;60;36.8151;3.00088;38;250
4A16X617_4;5;0;60;36.73325;3.27965;38;30
4A16X617_5;5;0;60;36.73325;3.27965;38;120
4A16X617_6;5;0;60;36.73325;3.27965;38;250
4A16X617_93;5;0;60;36.73325;3.27965;38;250
4A16X618_4;5;0;60;36.75782;3.24955;38;70
4A16X618_5;5;0;60;36.75782;3.24955;38;200
4A16X618_6;5;0;60;36.75782;3.24955;38;300
4A16X619_141;5;0;60;36.7637;3.2231;38;20
4A16X619_142;5;0;60;36.7637;3.2231;38;20
4A16X619_143;5;0;60;36.7637;3.2231;38;20
4A16X619_144;5;0;60;36.7637;3.2231;38;20
4A16X619_5;5;0;60;36.7637;3.2231;38;100
4A16X619_6;5;0;60;36.7637;3.2231;38;230
4A16X620_4;5;0;60;36.74317;3.28118;38;0
4A16X620_5;5;0;60;36.74317;3.28118;38;120
4A16X620_6;5;0;60;36.74317;3.28118;38;290
4A16X621_4;5;0;60;36.797206;3.23819;38;130
4A16X621_5;5;0;60;36.797206;3.23819;38;210
4A16X621_6;5;0;60;36.797206;3.23819;38;350
4A16X622_11;5;0;60;36.78543;3.24382;38;260
4A16X622_4;5;0;60;36.78543;3.24382;38;0
4A16X622_5;5;0;60;36.78543;3.24382;38;90
4A16X622_6;5;0;60;36.78543;3.24382;38;180
4A16X623_11;5;0;60;36.77256;3.25551;38;330
4A16X623_4;5;0;60;36.77256;3.25551;38;50
4A16X623_5;5;0;60;36.77256;3.25551;38;130
4A16X623_6;5;0;60;36.77256;3.25551;38;240
4A16X623_93;5;0;60;36.77256;3.25551;38;240
4A16X624_4;5;0;60;36.7537;3.215;38;30
4A16X624_5;5;0;60;36.7537;3.215;38;150
4A16X624_6;5;0;60;36.7537;3.215;38;240
4A16X625_4;5;0;60;36.72251;3.21211;38;60
4A16X625_5;5;0;60;36.72251;3.21211;38;180
4A16X625_6;5;0;60;36.72251;3.21211;38;280
4A16X626_4;5;0;60;36.758;2.88913;38;45
4A16X626_5;5;0;60;36.758;2.88913;38;190
4A16X626_6;5;0;60;36.758;2.88913;38;330
4A16X629_4;5;0;60;36.76367;2.96958;38;60
4A16X629_5;5;0;60;36.76367;2.96958;38;180
4A16X629_6;5;0;60;36.76367;2.96958;38;300
4A16X633_11;5;0;60;36.75322;3.02393;38;130
4A16X633_4;5;0;60;36.75322;3.02393;38;60
4A16X633_5;5;0;60;36.75322;3.02393;38;190
4A16X633_6;5;0;60;36.75322;3.02393;38;260
4A16X637_11;5;0;60;36.63561;2.94361;38;260
4A16X637_161;5;0;60;36.63561;2.94361;38;350
4A16X637_162;5;0;60;36.63561;2.94361;38;350
4A16X637_163;5;0;60;36.63561;2.94361;38;350
4A16X637_164;5;0;60;36.63561;2.94361;38;350
4A16X637_4;5;0;60;36.63561;2.94361;38;90
4A16X637_5;5;0;60;36.63561;2.94361;38;190
4A16X637_92;5;0;60;36.63561;2.94361;38;190
4A16X638_4;5;0;60;36.73825;3.28196;38;130
4A16X638_5;5;0;60;36.73825;3.28196;38;220
4A16X638_6;5;0;60;36.73825;3.28196;38;330
4A16X640_4;5;0;60;36.78805;3.05904;38;100
4A16X640_5;5;0;60;36.78805;3.05904;38;250
4A16X640_6;5;0;60;36.78805;3.05904;38;340
4A16X641_4;5;0;60;36.79131;3.04856;38;0
4A16X641_5;5;0;60;36.79131;3.04856;38;90
4A16X641_6;5;0;60;36.79131;3.04856;38;180
4A16X642_4;5;0;60;36.7641;3.05516;38;0
4A16X642_5;5;0;60;36.7641;3.05516;38;120
4A16X642_6;5;0;60;36.7641;3.05516;38;240
4A16X643_11;5;0;60;36.74843;3.0529;38;290
4A16X643_4;5;0;60;36.74843;3.0529;38;50
4A16X643_5;5;0;60;36.74843;3.0529;38;130
4A16X643_6;5;0;60;36.74843;3.0529;38;220
4A16X644_4;5;0;60;36.6945;2.9716;38;20
4A16X644_5;5;0;60;36.6945;2.9716;38;120
4A16X644_6;5;0;60;36.6945;2.9716;38;240
4A16X645_151;5;0;60;36.6625;3.0955;38;180
4A16X645_152;5;0;60;36.6625;3.0955;38;180
4A16X645_153;5;0;60;36.6625;3.0955;38;180
4A16X645_154;5;0;60;36.6625;3.0955;38;180
4A16X645_4;5;0;60;36.6625;3.0955;38;60
4A16X645_6;5;0;60;36.6625;3.0955;38;300
4A16X645_91;5;0;60;36.6625;3.0955;38;60
4A16X645_93;5;0;60;36.6625;3.0955;38;300
4A16X646_4;5;0;60;36.78108;3.24124;38;0
4A16X646_5;5;0;60;36.78108;3.24124;38;130
4A16X646_6;5;0;60;36.78108;3.24124;38;240
4A16X647_4;5;0;60;36.7202;3.08826;38;100
4A16X647_5;5;0;60;36.7202;3.08826;38;200
4A16X647_6;5;0;60;36.7202;3.08826;38;340
4A16X647_92;5;0;60;36.7202;3.08826;38;200
4A16X650_11;5;0;60;36.6105;2.9059;38;330
4A16X650_4;5;0;60;36.6105;2.9059;38;30
4A16X650_5;5;0;60;36.6105;2.9059;38;140
4A16X650_6;5;0;60;36.6105;2.9059;38;230
4A16X650_93;5;0;60;36.6105;2.9059;38;230
4A16X661_11;5;0;60;36.71673;3.00263;38;330
4A16X661_4;5;0;60;36.71673;3.00263;38;30
4A16X661_5;5;0;60;36.71673;3.00263;38;130
4A16X661_6;5;0;60;36.71673;3.00263;38;250
4A16X671_4;5;0;60;36.80025;3.2616;38;60
4A16X671_5;5;0;60;36.80025;3.2616;38;200
4A16X671_6;5;0;60;36.80025;3.2616;38;330
4A16X672_4;5;0;60;36.7444;2.8465;38;10
4A16X672_5;5;0;60;36.7444;2.8465;38;100
4A16X672_6;5;0;60;36.7444;2.8465;38;170
4A16X672_91;5;0;60;36.7444;2.8465;38;10
4A16X672_93;5;0;60;36.7444;2.8465;38;170
4A16X673_4;5;0;60;36.7944;2.90643;38;60
4A16X673_5;5;0;60;36.7944;2.90643;38;190
4A16X673_6;5;0;60;36.7944;2.90643;38;320
4A16X674_4;5;0;60;36.69849;2.82507;38;60
4A16X674_5;5;0;60;36.69849;2.82507;38;180
4A16X674_6;5;0;60;36.69849;2.82507;38;300
4A16X675_4;5;0;60;36.67877;2.79719;38;30
4A16X675_5;5;0;60;36.67877;2.79719;38;160
4A16X675_6;5;0;60;36.67877;2.79719;38;240
4A16X676_11;5;0;60;36.72081;2.99444;38;230
4A16X676_4;5;0;60;36.72081;2.99444;38;40
4A16X676_5;5;0;60;36.72081;2.99444;38;150
4A16X676_6;5;0;60;36.72081;2.99444;38;300
4A16X677_4;5;0;60;36.7433;3.0583;38;0
4A16X677_5;5;0;60;36.7433;3.0583;38;120
4A16X677_6;5;0;60;36.7433;3.0583;38;250
4A16X679_11;5;0;60;36.797655;2.987979;38;280
4A16X679_4;5;0;60;36.797655;2.987979;38;0
4A16X679_5;5;0;60;36.797655;2.987979;38;110
4A16X679_6;5;0;60;36.797655;2.987979;38;190
4A16X680_4;5;0;60;36.74025;3.06283;38;60
4A16X680_5;5;0;60;36.74025;3.06283;38;180
4A16X680_6;5;0;60;36.74025;3.06283;38;310
4A16X683_4;5;0;60;36.7376;3.13163;38;100
4A16X683_5;5;0;60;36.7376;3.13163;38;190
4A16X683_6;5;0;60;36.7376;3.13163;38;280
4A16X688_4;5;0;60;36.7101;3.10961;38;80
4A16X688_5;5;0;60;36.7101;3.10961;38;210
4A16X688_6;5;0;60;36.7101;3.10961;38;320
4A16X694_4;5;0;60;36.74195;3.07984;38;60
4A16X694_5;5;0;60;36.74195;3.07984;38;150
4A16X694_6;5;0;60;36.74195;3.07984;38;310
4A16X697_4;5;0;60;36.75718;2.97488;38;60
4A16X697_5;5;0;60;36.75718;2.97488;38;180
4A16X697_6;5;0;60;36.75718;2.97488;38;320
4A16X698_4;5;0;60;36.68851;3.11555;38;70
4A16X698_5;5;0;60;36.68851;3.11555;38;230
4A16X698_6;5;0;60;36.68851;3.11555;38;300
4A16X699_4;5;0;60;36.7548;2.9553;38;90
4A16X699_5;5;0;60;36.7548;2.9553;38;210
4A16X699_6;5;0;60;36.7548;2.9553;38;340
4A16X699_91;5;0;60;36.7548;2.9553;38;90
4A16X700_11;5;0;60;36.7095;3.09863;38;20
4A16X700_4;5;0;60;36.7095;3.09863;38;80
4A16X700_5;5;0;60;36.7095;3.09863;38;180
4A16X700_6;5;0;60;36.7095;3.09863;38;310
4A16X704_4;5;0;60;36.7454;2.9984;38;100
4A16X704_5;5;0;60;36.7454;2.9984;38;170
4A16X705_4;5;0;60;36.78783;3.2851;38;10
4A16X705_5;5;0;60;36.78783;3.2851;38;140
4A16X705_6;5;0;60;36.78783;3.2851;38;290
4A16X705_92;5;0;60;36.78783;3.2851;38;140
4A16X709_4;5;0;60;36.6808;3.1215;38;70
4A16X709_5;5;0;60;36.6808;3.1215;38;140
4A16X709_6;5;0;60;36.6808;3.1215;38;230
4A16X710_4;5;0;60;36.78931;3.29962;38;40
4A16X710_5;5;0;60;36.78931;3.29962;38;180
4A16X710_6;5;0;60;36.78931;3.29962;38;300
4A16X710_92;5;0;60;36.78931;3.29962;38;180
4A16X710_93;5;0;60;36.78931;3.29962;38;300
4A16X711_4;5;0;60;36.7819;3.23728;38;0
4A16X711_5;5;0;60;36.7819;3.23728;38;130
4A16X711_6;5;0;60;36.7819;3.23728;38;230
4A16X712_11;5;0;60;36.77648;3.24043;38;210
4A16X712_4;5;0;60;36.77648;3.24043;38;30
4A16X712_5;5;0;60;36.77648;3.24043;38;120
4A16X712_6;5;0;60;36.77648;3.24043;38;280
4A16X713_4;5;0;60;36.7568;3.2237;38;50
4A16X713_5;5;0;60;36.7568;3.2237;38;160
4A16X713_6;5;0;60;36.7568;3.2237;38;330
4A16X714_11;5;0;60;36.74918;3.20725;38;250
4A16X714_4;5;0;60;36.74918;3.20725;38;0
4A16X714_5;5;0;60;36.74918;3.20725;38;70
4A16X714_6;5;0;60;36.74918;3.20725;38;175
4A16X715_4;5;0;60;36.73968;3.1712;38;10
4A16X715_5;5;0;60;36.73968;3.1712;38;150
4A16X715_6;5;0;60;36.73968;3.1712;38;270
4A16X715_91;5;0;60;36.73968;3.1712;38;10
4A16X715_93;5;0;60;36.73968;3.1712;38;270
4A16X716_4;5;0;60;36.7985;2.90165;38;50
4A16X716_5;5;0;60;36.7985;2.90165;38;170
4A16X716_6;5;0;60;36.7985;2.90165;38;330
4A16X717_4;5;0;60;36.71595;3.15293;38;30
4A16X717_5;5;0;60;36.71595;3.15293;38;140
4A16X717_6;5;0;60;36.71595;3.15293;38;235
4A16X717_91;5;0;60;36.71595;3.15293;38;30
4A16X718_4;5;0;60;36.72745;3.19087;38;80
4A16X718_5;5;0;60;36.72745;3.19087;38;170
4A16X718_6;5;0;60;36.72745;3.19087;38;290
4A16X719_4;5;0;60;36.74896;3.19251;38;40
4A16X719_5;5;0;60;36.74896;3.19251;38;140
4A16X719_6;5;0;60;36.74896;3.19251;38;220
4A16X720_11;5;0;60;36.7399;3.1871;38;330
4A16X720_4;5;0;60;36.7399;3.1871;38;40
4A16X720_5;5;0;60;36.7399;3.1871;38;150
4A16X720_6;5;0;60;36.7399;3.1871;38;240
4A16X720_92;5;0;60;36.7399;3.1871;38;150
4A16X721_4;5;0;60;36.73328;3.18039;38;60
4A16X721_5;5;0;60;36.73328;3.18039;38;180
4A16X721_6;5;0;60;36.73328;3.18039;38;310
4A16X721_91;5;0;60;36.73328;3.18039;38;60
4A16X722_4;5;0;60;36.76291;2.94866;38;60
4A16X722_5;5;0;60;36.76291;2.94866;38;180
4A16X722_6;5;0;60;36.76291;2.94866;38;300
4A16X722_91;5;0;60;36.76291;2.94866;38;60
4A16X722_93;5;0;60;36.76291;2.94866;38;300
4A16X724_4;5;0;60;36.7337;3.14672;38;80
4A16X724_5;5;0;60;36.7337;3.14672;38;180
4A16X724_6;5;0;60;36.7337;3.14672;38;290
4A16X726_4;5;0;60;36.6424;2.90798;38;70
4A16X726_5;5;0;60;36.6424;2.90798;38;240
4A16X726_6;5;0;60;36.6424;2.90798;38;340
4A16X727_141;5;0;60;36.71845;3.20531;38;60
4A16X727_142;5;0;60;36.71845;3.20531;38;60
4A16X727_143;5;0;60;36.71845;3.20531;38;60
4A16X727_144;5;0;60;36.71845;3.20531;38;60
4A16X727_151;5;0;60;36.71845;3.20531;38;180
4A16X727_152;5;0;60;36.71845;3.20531;38;180
4A16X727_153;5;0;60;36.71845;3.20531;38;180
4A16X727_154;5;0;60;36.71845;3.20531;38;180
4A16X727_161;5;0;60;36.71845;3.20531;38;300
4A16X727_162;5;0;60;36.71845;3.20531;38;300
4A16X727_163;5;0;60;36.71845;3.20531;38;300
4A16X727_164;5;0;60;36.71845;3.20531;38;300
4A16X728_4;5;0;60;36.7246;3.1579;38;70
4A16X728_5;5;0;60;36.7246;3.1579;38;170
4A16X728_6;5;0;60;36.7246;3.1579;38;240
4A16X729_11;5;0;60;36.8117;3.01029;38;280
4A16X729_4;5;0;60;36.8117;3.01029;38;10
4A16X729_5;5;0;60;36.8117;3.01029;38;140
4A16X729_6;5;0;60;36.8117;3.01029;38;220
4A16X729_90;5;0;60;36.8117;3.01029;38;280
4A16X730_4;5;0;60;36.73541;3.09996;38;60
4A16X730_5;5;0;60;36.73541;3.09996;38;170
4A16X730_6;5;0;60;36.73541;3.09996;38;250
4A16X734_11;5;0;60;36.7076;3.00214;38;210
4A16X734_4;5;0;60;36.7076;3.00214;38;50
4A16X734_5;5;0;60;36.7076;3.00214;38;120
4A16X734_6;5;0;60;36.7076;3.00214;38;310
4A16X734_92;5;0;60;36.7076;3.00214;38;120
4A16X735_11;5;0;60;36.70942;2.99215;38;310
4A16X735_4;5;0;60;36.70942;2.99215;38;0
4A16X735_5;5;0;60;36.70942;2.99215;38;120
4A16X735_6;5;0;60;36.70942;2.99215;38;250
4A16X736_11;5;0;60;36.7218;3.03838;38;100
4A16X736_4;5;0;60;36.7218;3.03838;38;0
4A16X736_5;5;0;60;36.7218;3.03838;38;180
4A16X736_6;5;0;60;36.7218;3.03838;38;250
4A16X737_11;5;0;60;36.78116;3.00267;38;260
4A16X737_4;5;0;60;36.78116;3.00267;38;0
4A16X737_5;5;0;60;36.78116;3.00267;38;80
4A16X737_6;5;0;60;36.78116;3.00267;38;170
4A16X738_4;5;0;60;36.7249;3.08991;38;90
4A16X738_5;5;0;60;36.7249;3.08991;38;190
4A16X738_6;5;0;60;36.7249;3.08991;38;330
4A16X739_4;5;0;60;36.7156;3.02847;38;30
4A16X739_5;5;0;60;36.7156;3.02847;38;120
4A16X739_6;5;0;60;36.7156;3.02847;38;240
4A16X739_91;5;0;60;36.7156;3.02847;38;30
4A16X739_92;5;0;60;36.7156;3.02847;38;120
4A16X740_4;5;0;60;36.73573;3.00247;38;0
4A16X740_5;5;0;60;36.73573;3.00247;38;150
4A16X740_6;5;0;60;36.73573;3.00247;38;240
4A16X740_93;5;0;60;36.73573;3.00247;38;240
4A16X741_4;5;0;60;36.67298;3.00773;38;50
4A16X741_5;5;0;60;36.67298;3.00773;38;155
4A16X741_6;5;0;60;36.67298;3.00773;38;300
4A16X742_4;5;0;60;36.7245;3.05564;38;0
4A16X742_5;5;0;60;36.7245;3.05564;38;120
4A16X742_6;5;0;60;36.7245;3.05564;38;260
4A16X744_4;5;0;60;36.7181;3.12914;38;100
4A16X744_5;5;0;60;36.7181;3.12914;38;210
4A16X744_6;5;0;60;36.7181;3.12914;38;330
4A16X744_93;5;0;60;36.7181;3.12914;38;330
4A16X745_181;5;0;60;36.7034;3.0946;38;240
4A16X745_182;5;0;60;36.7034;3.0946;38;240
4A16X745_4;5;0;60;36.7034;3.0946;38;60
4A16X745_5;5;0;60;36.7034;3.0946;38;180
4A16X745_6;5;0;60;36.7034;3.0946;38;310
4A16X745_92;5;0;60;36.7034;3.0946;38;180
4A16X746_4;5;0;60;36.777;2.91382;38;140
4A16X746_5;5;0;60;36.777;2.91382;38;250
4A16X746_6;5;0;60;36.777;2.91382;38;340
4A16X746_91;5;0;60;36.777;2.91382;38;140
4A16X746_93;5;0;60;36.777;2.91382;38;340
4A16X747_11;5;0;60;36.75833;2.92849;38;200
4A16X747_151;5;0;60;36.75833;2.92849;38;150
4A16X747_152;5;0;60;36.75833;2.92849;38;150
4A16X747_153;5;0;60;36.75833;2.92849;38;150
4A16X747_154;5;0;60;36.75833;2.92849;38;150
4A16X747_4;5;0;60;36.75833;2.92849;38;30
4A16X747_6;5;0;60;36.75833;2.92849;38;270
4A16X747_91;5;0;60;36.75833;2.92849;38;30
4A16X748_4;5;0;60;36.67215;2.89026;38;0
4A16X748_5;5;0;60;36.67215;2.89026;38;120
4A16X748_6;5;0;60;36.67215;2.89026;38;240
4A16X749_4;5;0;60;36.7175;3.1248;38;30
4A16X749_5;5;0;60;36.7175;3.1248;38;120
4A16X749_6;5;0;60;36.7175;3.1248;38;260
4A16X751_11;5;0;60;36.8091;3.02787;38;0
4A16X751_4;5;0;60;36.8091;3.02787;38;90
4A16X751_5;5;0;60;36.8091;3.02787;38;180
4A16X751_6;5;0;60;36.8091;3.02787;38;260
4A16X752_4;5;0;60;36.78632;3.00637;38;80
4A16X752_5;5;0;60;36.78632;3.00637;38;225
4A16X752_6;5;0;60;36.78632;3.00637;38;340
4A16X753_4;5;0;60;36.72298;2.9856;38;30
4A16X753_5;5;0;60;36.72298;2.9856;38;120
4A16X753_6;5;0;60;36.72298;2.9856;38;300
4A16X754_4;5;0;60;36.6919;3.0296;38;120
4A16X754_5;5;0;60;36.6919;3.0296;38;200
4A16X754_6;5;0;60;36.6919;3.0296;38;315
4A16X754_92;5;0;60;36.6919;3.0296;38;200
4A16X754_93;5;0;60;36.6919;3.0296;38;315
4A16X755_4;5;0;60;36.76272;2.97483;38;50
4A16X755_5;5;0;60;36.76272;2.97483;38;170
4A16X755_6;5;0;60;36.76272;2.97483;38;320
4A16X755_91;5;0;60;36.76272;2.97483;38;50
4A16X755_93;5;0;60;36.76272;2.97483;38;320
4A16X756_11;5;0;60;36.735651;3.075314;38;340
4A16X756_4;5;0;60;36.735651;3.075314;38;70
4A16X756_5;5;0;60;36.735651;3.075314;38;150
4A16X756_6;5;0;60;36.735651;3.075314;38;250
4A16X756_90;5;0;60;36.735651;3.075314;38;340
4A16X756_91;5;0;60;36.735651;3.075314;38;70
4A16X756_92;5;0;60;36.735651;3.075314;38;150
4A16X756_93;5;0;60;36.735651;3.075314;38;250
4A16X757_4;5;0;60;36.7674;3.04854;38;260
4A16X757_5;5;0;60;36.7674;3.04854;38;350
4A16X757_6;5;0;60;36.7674;3.04854;38;50
4A16X762_4;5;0;60;36.73995;2.9998;38;10
4A16X762_5;5;0;60;36.73995;2.9998;38;120
4A16X762_6;5;0;60;36.73995;2.9998;38;260
4A16x764_4;5;0;60;36.6898;2.80936;38;50
4A16x764_5;5;0;60;36.6898;2.80936;38;240
4A16x764_6;5;0;60;36.6898;2.80936;38;310
4A16X764_91;5;0;60;36.6898;2.80936;38;50
4A16x764_93;5;0;60;36.6898;2.80936;38;310
4A16X769_4;5;0;60;36.6969;3.01482;38;40
4A16X769_5;5;0;60;36.6969;3.01482;38;210
4A16X769_6;5;0;60;36.6969;3.01482;38;290
4A16X770_4;5;0;60;36.78555;3.26692;38;100
4A16X770_5;5;0;60;36.78555;3.26692;38;240
4A16X770_6;5;0;60;36.78555;3.26692;38;330
4A16X770_93;5;0;60;36.78555;3.26692;38;330
4A16X771_4;5;0;60;36.708;2.86428;38;25
4A16X771_5;5;0;60;36.708;2.86428;38;110
4A16X771_6;5;0;60;36.708;2.86428;38;255
4A16X772_4;5;0;60;36.74555;3.18466;38;50
4A16X772_5;5;0;60;36.74555;3.18466;38;160
4A16X772_6;5;0;60;36.74555;3.18466;38;270
4A16X773_11;5;0;60;36.7713;3.0098;38;20
4A16X773_141;5;0;60;36.7713;3.0098;38;120
4A16X773_142;5;0;60;36.7713;3.0098;38;120
4A16X773_143;5;0;60;36.7713;3.0098;38;120
4A16X773_144;5;0;60;36.7713;3.0098;38;120
4A16X773_5;5;0;60;36.7713;3.0098;38;210
4A16X773_6;5;0;60;36.7713;3.0098;38;300
4A16X773_92;5;0;60;36.7713;3.0098;38;210
4A16X774_141;5;0;60;36.612754;3.096714;38;80
4A16X774_142;5;0;60;36.612754;3.096714;38;80
4A16X774_143;5;0;60;36.612754;3.096714;38;80
4A16X774_144;5;0;60;36.612754;3.096714;38;80
4A16X774_5;5;0;60;36.612754;3.096714;38;180
4A16X774_6;5;0;60;36.612754;3.096714;38;260
4A16X774_92;5;0;60;36.612754;3.096714;38;180
4A16X775_4;5;0;60;36.7919;2.90978;38;60
4A16X775_5;5;0;60;36.7919;2.90978;38;210
4A16X775_6;5;0;60;36.7919;2.90978;38;310
4A16X776_11;5;0;60;36.7428;2.91358;38;70
4A16X776_4;5;0;60;36.7428;2.91358;38;140
4A16X776_5;5;0;60;36.7428;2.91358;38;260
4A16X776_6;5;0;60;36.7428;2.91358;38;340
4A16X777_141;5;0;60;36.69;3.24516;38;130
4A16X777_142;5;0;60;36.69;3.24516;38;130
4A16X777_143;5;0;60;36.69;3.24516;38;130
4A16X777_144;5;0;60;36.69;3.24516;38;130
4A16X777_151;5;0;60;36.69;3.24516;38;210
4A16X777_152;5;0;60;36.69;3.24516;38;210
4A16X777_153;5;0;60;36.69;3.24516;38;210
4A16X777_154;5;0;60;36.69;3.24516;38;210
4A16X777_161;5;0;60;36.69;3.24516;38;300
4A16X777_162;5;0;60;36.69;3.24516;38;300
4A16X777_163;5;0;60;36.69;3.24516;38;300
4A16X777_164;5;0;60;36.69;3.24516;38;300
4A16X778_11;5;0;60;36.73168;2.95332;38;150
4A16X778_4;5;0;60;36.73168;2.95332;38;0
4A16X778_5;5;0;60;36.73168;2.95332;38;80
4A16X778_6;5;0;60;36.73168;2.95332;38;265
4A16X780_4;5;0;60;36.70793;3.22304;38;40
4A16X780_5;5;0;60;36.70793;3.22304;38;140
4A16X780_6;5;0;60;36.70793;3.22304;38;280
4A16X781_4;5;0;60;36.7786;2.9694;38;0
4A16X781_5;5;0;60;36.7786;2.9694;38;120
4A16X781_6;5;0;60;36.7786;2.9694;38;240
4A16X781_93;5;0;60;36.7786;2.9694;38;240
4A16X782_161;5;0;60;36.71835;3.11324;38;300
4A16X782_162;5;0;60;36.71835;3.11324;38;300
4A16X782_163;5;0;60;36.71835;3.11324;38;300
